"client","age","education","emploi","categorie","adresse","revenus","debcred","debcarte","autres","defaut"
2788,24,"Bac+2",5,12,5,-0.339337157084746,-0.0778934605157922,-0.105516169473872,-0.261663069288853,"Non"
2789,35.1479582494049,"Niveau bac",4,12,5,-0.299075713699124,-0.884414288007062,-0.517812432785389,-0.306338301082832,"Non"
2790,26,"Bac+4",1,12,3,-0.579155319859977,-0.935574191243449,-0.438013523945368,-0.44834098994781,"Non"
2791,46,"Bac+3",5,12,1,0.133297178311694,-0.721906360079717,-0.378975286691042,-0.127392436744718,"Non"
2792,30,"Bac+4",4,12,5,0.234826035545003,0.618784045320883,0.367597025723838,0.417088916045335,"Non"
2793,34,"Niveau bac",0,12,7,-0.430363029087024,-1.21695365904357,-0.49210095881418,-0.448126466236498,"Non"
2794,37,"Niveau bac",18,12,0,1.01904893279539,1.59834572199405,3.74512050221904,0.852972431406056,"Oui"
2795,43,"Bac+2",1,12,8,-0.391852083239906,0.53753008135721,-0.154400942114885,-0.111319300716231,"Oui"
2796,48,"Bac+2",24,12,7.69570871261378,-0.181792378619266,-0.664727644697873,-0.179589863521977,-0.333344110589329,"Non"
2797,39,"Bac+4",0,12,12,-0.295574718622113,-1.25908534406177,-0.428548213138991,-0.46942075578781,"Non"
2798,24,"Bac+3",1,12,2,-0.503883925704248,2.51019576203082,-0.248073938217017,0.224569561875416,"Oui"
2799,36,"Bac+2",5,12,9,-0.0102436198457435,-1.38247099304365,-0.510430506853163,-0.453627467119432,"Non"
2800,23,"Niveau bac",1,12,2,-0.530141388781828,1.76536775903049,0.145602248672845,-0.161736857834598,"Oui"
2801,51,"Bac+3",29,12,14,4.10342559564179,0.99495980441196,4.24108041933395,4.29376605707028,"Non"
2802,24,"Bac+4",0,12,0,-0.397103575855422,0.824928361302793,0.320826332768733,-0.255254767184389,"Oui"
2803,32,"Bac+2",10,12,5,-0.327083674315209,-0.5834736807342,-0.456307415022607,-0.250040078840446,"Non"
2804,46,"Niveau bac",6,12,18,0.00551085800080452,-0.946107112497999,-0.295559449256991,-0.332950925166246,"Non"
2805,32,"Bac+2",7,12,1,-0.572153329705956,-0.0222194481703129,-0.272655018894032,-0.361349798023076,"Non"
2806,45,"Bac+2",14,12,2,0.751222809404077,0.7782825671755,1.98660934749902,0.438538664565246,"Oui"
2807,40,"Bac+2",17,12,6,0.415127282011053,-0.843787306025226,0.273174990816677,-0.389992240748119,"Non"
2808,43,"Niveau bac",19,12,6,-0.0662595410779142,0.211009522466155,0.506285637265937,-0.190269884626609,"Non"
2809,26,"Bac+4",1,12,4,0.672450420171337,-1.156765537589,-0.249030979739467,-0.330024532962029,"Oui"
2810,18,"Bac+2",0,12,0,-0.272818250621544,-0.916013051770712,-0.49247101745735,-0.319626763160511,"Non"
2811,39,"Bac+3",8,12,14,-0.166037900772718,-0.278018964352245,-0.128010138812077,-0.193823201749856,"Non"
2812,25,"Bac+3",1,12,7.69570871261378,-0.603662285399052,-1.19739251957084,-0.509026050198095,-0.465047869684723,"Non"
2813,32,"Bac+2",5,12,2,-0.169538895849729,-0.872376663716147,-0.327804531773077,-0.343250934921272,"Non"
2814,35.1479582494049,"Niveau bac",13,12,4,-0.33408566446923,-1.43363089628003,-0.527052997661607,-0.483642104281023,"Non"
2815,21,"Niveau bac",4,12,2,-0.519638403550796,0.129755558502482,-0.209362585536954,-0.315582630224878,"Oui"
2816,35.1479582494049,"Bac+3",5,12,14,-0.535392881397344,0.0876238734842818,-0.370508875438957,-0.264822143104233,"Non"
2817,45,"Bac+2",20,12,16,1.16959172110685,-0.413442237625033,0.146630377684301,0.440494501994014,"Non"
2818,33,"Niveau bac",8,12,10,-0.479376960165173,0.34191868662985,-0.365894244158624,-0.159320336629295,"Non"
2819,35,"Bac+2",6,12,11,-0.318331186622682,0.564614736011768,0.218555286109587,-0.188688927383358,"Oui"
2820,35.1479582494049,"Niveau bac",11,12,6,-0.27806974323706,-0.94309770642527,-0.515166856373227,-0.320215825233845,"Non"
2821,29,"Niveau bac",8,12,1,-0.526640393704817,1.38166848475759,0.0955191556270782,-0.209545445646011,"Non"
2822,18,"Niveau bac",0,12,0,-0.395353078316917,1.05514792586653,0.0176405891280646,-0.0517609059393775,"Oui"
2823,79,"Niveau bac",63,12,18,7.8144803772731,-0.26899074613406,4.32872673871067,3.28789885175257,"Non"
2824,68,"Bac+2",11,12,7.69570871261378,0.58492554324607,-0.584978383770565,-0.109751451827615,0.0598945603426182,"Non"
2825,31,"Niveau bac",6,12,7.69570871261378,-0.510885915858269,0.241103583193441,-0.142218333390783,-0.314840028993356,"Non"
2826,35,"Niveau bac",7,12,7.69570871261378,-0.136279442618128,0.150821401011583,-0.227942191646681,0.051804994952716,"Non"
2827,35.1479582494049,"Niveau bac",21,12,7,0.416877779549558,-0.654194723443323,-0.204218417806048,-0.0337834417468706,"Non"
2828,35.1479582494049,"Niveau bac",2,12,1,-0.64567422632318,0.433705571848073,-0.331114263171601,-0.33445314808199,"Oui"
2829,23,"Bac+2",2,12,1,-0.447868004472077,0.396087995938965,-0.0897314086232395,-0.239332129263676,"Oui"
2830,24,"Bac+2",3,12,7.69570871261378,-0.341087654623252,-0.750495717770638,-0.359858044245755,-0.352035166690884,"Non"
2831,44,"Bac+2",18,12,22,0.71271186355696,-0.685793487206973,0.00588092120358886,-0.0172921524463185,"Non"
2832,41,"Bac+3",4,12,15,0.621685991554682,-0.621091256643308,-0.0120299818214169,0.00381247221275589,"Non"
2833,35.1479582494049,"Niveau bac",16,12,4,-0.145031930310654,-0.00566771477030554,-0.241296915836127,-0.0150252084880785,"Non"
2834,46,"Bac+3",9,12,25,0.203317079851907,-0.163661533588558,0.459179876265068,-0.138568662410414,"Oui"
2835,24,"Bac+4",0,12,1,-0.272818250621544,-1.32228287158908,-0.53526713501978,-0.43936812317658,"Oui"
2836,28,"Niveau bac",6,12,0,-0.498632433088732,1.13640188983021,0.0315712979504035,-0.188302510654848,"Oui"
2837,26,"Bac+3",5,12,2,-0.447868004472077,0.122232043320661,-0.183911980265731,-0.263473413671986,"Non"
2838,31,"Bac+2",2,12,6,-0.0977684967710102,-1.03638929467986,-0.40955232663826,-0.352974444616444,"Non"
2839,44,"Niveau bac",13,12,7.69570871261378,-0.0154951124612594,0.651887512120898,0.477794227129045,0.0859291579474626,"Non"
2840,26,"Niveau bac",1,12,2,-0.54064437401286,-1.00479053091621,-0.482335124160031,-0.429284937074579,"Non"
2841,44,"Niveau bac",15,12,2,-0.143281432772149,-0.198269703424937,-0.0400412538079086,-0.185190269605182,"Non"
2842,33,"Niveau bac",3,12,14,-0.463622482318625,-1.20792544082539,-0.493828990347537,-0.450527770402719,"Non"
2843,31,"Bac+2",1,12,5,-0.598410792783536,0.934771682957388,-0.278273052540119,-0.22685881308767,"Non"
2844,35,"Niveau bac",8,12,7.69570871261378,-0.404105566009444,-0.798646214934296,-0.43033901231144,-0.359418996218638,"Non"
2845,35.1479582494049,"Bac+3",0,12,2,-0.460121487241614,1.47345536997581,0.223751084137728,-0.138783035837259,"Non"
2846,50,"Niveau bac",15,12,18,-0.0750120287704409,-0.628614771825129,-0.400190836043006,-0.166431657688465,"Non"
2847,24,"Niveau bac",6,12,3,-0.25531327523649,0.483360772048095,0.0720262705606897,-0.0777112027978865,"Non"
2848,31,"Niveau bac",8,12,4,-0.327083674315209,-1.01231404609803,-0.42822234803763,-0.396784350230181,"Non"
2849,25,"Bac+5 et plus",0,12,1,1.39015441095852,-0.630119474861494,-0.148989313205716,0.433734541601106,"Oui"
2850,32,"Bac+4",4,12,12,-0.232556807235921,-1.28616999871633,-0.439007584271249,-0.465956239104679,"Non"
2851,26,"Bac+4",1,12,3,-0.272818250621544,-0.449555110497777,-0.156691320455614,-0.3127063107427,"Non"
2852,19,"Bac+2",0,12,0,-0.51788790601229,-1.12667147686172,-0.538459861250628,-0.422443439990847,"Non"
2853,21,"Bac+2",1,12,0,-0.377848102931864,-0.645166505225137,-0.342056735511227,-0.345704212466041,"Non"
2854,32,"Bac+2",10,12,7.69570871261378,-0.0715110336934302,-0.299084806861346,-0.137447624055092,-0.134352534794561,"Non"
2855,61,"Bac+3",20,12,17,-0.220303324466384,-1.02134226431621,-0.435704539159574,-0.367436083240361,"Non"
2856,29,"Bac+2",2,12,5,-0.524889896166312,-0.262971933988602,-0.216793114013879,-0.396211610228783,"Oui"
2857,24,"Bac+4",1,12,7.69570871261378,-0.442616511856561,-0.080902866588521,-0.0602084923662944,-0.365367343868251,"Oui"
2858,35,"Bac+3",8,12,16,-0.110021979540548,-0.970182361079828,-0.422675246611189,-0.321475377041429,"Non"
2859,43,"Bac+3",0,12,4,-0.208049841696846,-1.23200068940722,-0.505274140773102,-0.412275723295676,"Non"
2860,34,"Niveau bac",8,12,7.69570871261378,-0.446117506933572,-0.45406921960687,-0.197555993917742,-0.397307754198108,"Non"
2861,38,"Niveau bac",18,12,13,0.0195148383088473,-0.0207147451339486,-0.341429932510465,0.160770991021061,"Non"
2862,35.1479582494049,"Niveau bac",11,12,25,-0.428612531548518,-0.920527160879805,-0.466651780080209,-0.383681486523839,"Non"
2863,27,"Niveau bac",5,12,2,-0.30782820139165,-0.735448687406995,-0.361710925284286,-0.332331988898059,"Non"
2864,66,"Bac+2",9,12,23,0.0597762816944699,0.874583561502815,-0.115682741409056,0.564723073338828,"Non"
2865,35.1479582494049,"Niveau bac",7,12,13,-0.309578698930156,1.54267170964857,0.349239762103956,0.0769906974791623,"Oui"
2866,35.1479582494049,"Bac+3",17,12,24,1.81552531281532,0.490884287229917,1.60698698509548,1.53527865914433,"Oui"
2867,33,"Bac+3",8,12,5,-0.311329196468661,-0.613567741461486,-0.355856028228343,-0.297356938819024,"Non"
2868,31,"Bac+2",11,12,4,-0.167788398311224,-1.20190662867993,-0.439705313022099,-0.423959545065985,"Non"
2869,35,"Bac+2",15,12,7.69570871261378,-0.36034312754681,1.70217023150319,-0.133517368360583,0.25724900786412,"Non"
2870,32,"Niveau bac",11,12,7,-0.122275462310085,-1.12366207078899,-0.384078097780751,-0.408230666552577,"Non"
2871,53,"Niveau bac",1,12,12,-0.36034312754681,-0.178708563952201,-0.416621934720852,-0.166318925183495,"Non"
2872,29,"Bac+2",9,12,10,-0.432113526625529,-0.797141511897932,-0.385529452252329,-0.390479902060052,"Non"
2873,35,"Niveau bac",9,12,4,-0.113522974617558,0.116213231175204,0.70660337531175,-0.367756230411952,"Non"
2874,28,"Niveau bac",6,12,6,-0.419860043855992,-0.858834336388869,-0.445872612031912,-0.374226348054246,"Non"
2875,25,"Niveau bac",7,12,4,-0.379598600470369,0.323862250193478,-0.530830520061571,0.0136577226407202,"Oui"
2876,33,"Niveau bac",4,12,12,-0.0487545656928609,-0.696326408461523,-0.126313258194224,-0.310029302352884,"Non"
2877,35.1479582494049,"Bac+2",0,12,0,-0.430363029087024,-0.163661533588558,-0.385810023987242,-0.228385231802776,"Non"
2878,33,"Bac+2",9,12,10,0.178810114312833,-0.499210310697799,0.43618705881849,-0.34622053685682,"Oui"
2879,42,"Bac+2",17,12,7,0.26983598631511,-0.193755594315844,0.0100912634162581,0.0963632965902588,"Non"
2880,42,"Niveau bac",21,12,1,0.961282514024717,3.17677920714021,4.40750119324744,2.0816415263268,"Oui"
2881,26,"Bac+2",3,12,6,-0.59315930016802,1.94141801428511,-0.100126469127133,-0.136230308282421,"Non"
2882,43,"Niveau bac",24,12,7.69570871261378,0.982288484486781,-0.542846698752364,0.917584508429874,-0.159999369004192,"Non"
2883,34,"Bac+3",10,12,6,0.893013110023009,3.64022774234042,2.14702116480291,3.39360022421411,"Oui"
2884,31,"Bac+2",6,12,5,-0.155534915541686,0.23358006801162,0.713440758656639,-0.360995948822828,"Non"
2885,35,"Niveau bac",10,12,7,-0.3568421324698,1.38016378172122,0.287681516063435,-0.0235435295719317,"Oui"
2886,22,"Bac+4",0,12,3,-0.25181228015948,0.988940992266503,-0.230966981124742,0.243395714873521,"Oui"
2887,40,"Bac+3",15,12,5,0.0422713063094166,2.03320489950333,0.0674351496494005,1.05932237087812,"Oui"
2888,44,"Bac+2",23,12,16,1.24136212018557,1.17552416877568,0.367467958067697,2.27404491098218,"Non"
2889,31,"Bac+2",1,12,2,-0.59315930016802,0.329881062338935,-0.142361549967424,-0.380516884597437,"Oui"
2890,45,"Niveau bac",7,12,21,-0.353341137392789,1.30342392686664,-0.114333450663959,0.142369026247778,"Non"
2891,29,"Bac+3",7,12,3,-0.51788790601229,-0.615072444497851,-0.29168250270968,-0.429646486143751,"Non"
2892,46,"Bac+5 et plus",11,12,9,1.49518426326884,-0.765542748134281,0.509438174610572,0.00476609199137829,"Oui"
2893,51,"Niveau bac",6,12,1,-0.108271482002042,0.0710721400842745,-0.0907849112360689,-0.0194310628780091,"Oui"
2894,60,"Niveau bac",31,12,22,2.09035342636066,-0.299084806861346,2.28855850330707,0.21634658513241,"Non"
2895,25,"Bac+2",3,12,2,-0.377848102931864,0.97389396190286,0.26783406769267,-0.163744729050377,"Oui"
2896,35.1479582494049,"Bac+4",1,12,4,-0.384850093085885,-0.625605365752401,-0.368842666989413,-0.331385037624364,"Non"
2897,38,"Niveau bac",20,12,2,0.210319070005929,-0.500715013734163,0.15364760823586,-0.200762410258635,"Non"
2898,33,"Bac+2",0,12,9,-0.472374970011152,-0.0793981635521565,-0.47677069726075,-0.198953639442286,"Non"
2899,41,"Niveau bac",5,12,5,-0.153784418003181,1.59082220681223,-0.00411016400614129,0.523050710862798,"Oui"
2900,32,"Bac+2",2,12,8,-0.262315265390512,0.232075364975255,-0.17721262491301,-0.0595624968208773,"Oui"
2901,25,"Niveau bac",9,12,1,-0.484628452780689,1.29439570864846,-0.408526830736379,0.0682552064986569,"Non"
2902,23,"Bac+3",1,12,2,-0.615915768168589,3.17677920714021,0.476624194860958,-0.256487071828558,"Oui"
2903,43,"Niveau bac",2,12,14,-0.321832181699693,0.0665580309751814,-0.0427325505772609,-0.230761842168161,"Non"
2904,44,"Niveau bac",12,12,20,-0.40935705862496,-0.186232079134023,-0.0724350487890509,-0.361397005026582,"Non"
2905,26,"Bac+2",6,12,3,-0.482877955242184,0.543548893502667,-0.507503679402635,-0.0530232954713298,"Non"
2906,52,"Niveau bac",19,12,21,0.334604395239807,-0.560903135188736,0.0536808526991239,-0.126637186570465,"Non"
2907,26,"Bac+3",3,12,4,-0.243059792466953,0.0921379825933746,-0.401757028380766,0.0111120157279455,"Non"
2908,33,"Bac+2",0,12,11,-0.554648354320902,-1.31776876247998,-0.515901552171054,-0.475819002093307,"Non"
2909,35.1479582494049,"Bac+2",1,12,4,-0.580905817398482,-0.0944451939157998,-0.126472254019653,-0.447487798501677,"Non"
2910,19,"Bac+2",0,12,0,-0.46537297985713,0.378031559502593,-0.246213811274984,-0.190894855847554,"Oui"
2911,36,"Bac+2",15,12,6,-0.30432720631464,-0.0583323210430563,-0.529400282223058,-0.0343274361603035,"Non"
2912,47,"Niveau bac",3,12,18,-0.477626462626668,-0.381843473861383,-0.41085785083229,-0.302159744584002,"Non"
2913,42,"Niveau bac",17,12,22,0.257582503545573,-0.83475908780704,-0.0397279590552135,-0.299779011709384,"Non"
2914,35.1479582494049,"Niveau bac",9,12,5,-0.381349098008874,0.698533306248191,0.33693132697162,-0.277720381246877,"Oui"
2915,40,"Niveau bac",20,12,21,0.0422713063094166,-0.132062769824907,-0.0835583517079645,0.00439636273233518,"Non"
2916,20,"Bac+2",0,12,0,-0.587907807552504,-0.404414019406847,-0.363927071931453,-0.396445847726203,"Oui"
2917,35.1479582494049,"Bac+4",14,12,15,2.05884447066756,-0.214821436824944,0.107705461702833,1.32724543638677,"Non"
2918,35.1479582494049,"Bac+2",18,12,19,0.380117331240946,0.365993935211679,-0.435704946741646,0.776444017628929,"Non"
2919,25,"Bac+4",0,12,5,-0.0084931223072381,-1.20642073778902,-0.415217901821747,-0.410512095281462,"Non"
2920,22,"Niveau bac",1,12,2,-0.638672236169158,-0.399899910297754,-0.504523966560873,-0.362974916799288,"Non"
2921,39,"Bac+4",6,12,13,0.47989569093575,0.657906324266355,1.85682272952242,0.0595009918414801,"Oui"
2922,28,"Bac+3",3,12,4,0.42738076478059,-0.85582493031614,-0.394593094161505,-0.0901600609133999,"Non"
2923,50,"Bac+2",0,12,14,0.206818074928918,1.5246152732122,0.85213369833217,0.716623895084012,"Non"
2924,30,"Bac+3",7,12,10,-0.309578698930156,1.55771874001221,0.336360304488715,0.0877044447949704,"Non"
2925,59,"Bac+3",31,12,21,0.90001510017703,-1.45770614486186,-0.515037478178365,-0.465378828497753,"Non"
2926,32,"Bac+4",0,12,5,-0.220303324466384,-0.946107112497999,-0.490318595943666,-0.314566302041879,"Oui"
2927,40,"Niveau bac",17,12,7.69570871261378,0.429131262319095,-0.420965752806855,-0.316680620715834,0.194766211415564,"Non"
2928,35.1479582494049,"Bac+2",16,12,12,0.220822055236961,-1.04993162200714,-0.281308180369784,-0.336639731104362,"Non"
2929,29,"Niveau bac",2,12,0,-0.575654324782966,0.337404577520757,-0.456557951840545,-0.218157006455296,"Oui"
2930,35.1479582494049,"Niveau bac",6,12,23,-0.484628452780689,-0.827235572625218,-0.36439431949013,-0.427585017887818,"Non"
2931,25,"Bac+4",0,12,2,-0.51788790601229,1.85264053513962,-0.00667394581296068,-0.052031123306511,"Oui"
2932,35.1479582494049,"Niveau bac",11,12,9,-0.411107556163465,-0.449555110497777,-0.278374948058124,-0.338759596663165,"Non"
2933,50,"Bac+2",24,12,7.69570871261378,0.306596434623722,0.889630591866459,0.561330585934838,0.594629638287338,"Non"
2934,50,"Niveau bac",26,12,28,2.46145890452379,-1.02435167038894,0.208227777481964,0.0559397803635271,"Non"
2935,19,"Bac+2",0,12,0,-0.587907807552504,0.36298452913895,-0.439886460609665,-0.234106060554719,"Oui"
2936,44,"Niveau bac",7,12,23,-0.446117506933572,-0.484163280334156,-0.528101369915974,-0.254147269370837,"Non"
2937,31,"Niveau bac",6,12,10,-0.153784418003181,-0.439022189243226,-0.25742092730093,-0.192382126932099,"Non"
2938,21,"Niveau bac",1,12,0,-0.484628452780689,0.192953086029783,-0.402891837147407,-0.181290683807062,"Oui"
2939,23,"Niveau bac",1,12,2,-0.552897856782397,-0.41946104977049,-0.318437354437485,-0.398453618752337,"Non"
2940,39,"Bac+3",17,12,2,2.3336725842129,-0.556389026079643,0.248007603329057,0.846284998002773,"Non"
2941,43,"Niveau bac",3,12,4,-0.558149349397913,-0.85582493031614,-0.454569669449866,-0.419531796291782,"Non"
2942,31,"Niveau bac",6,12,0,-0.220303324466384,-0.407423425479576,-0.467555978263544,-0.124495995350965,"Oui"
2943,35,"Niveau bac",14,12,15,-0.230806309697416,-0.433003377097769,-0.327064469477968,-0.204290523792557,"Non"
2944,42,"Bac+4",1,12,7,-0.395353078316917,0.674458057666362,-0.00115709603364295,-0.147572971049772,"Non"
2945,25,"Bac+2",4,12,2,-0.376097605393358,0.675962760702727,-0.0760169317944439,-0.089595309562845,"Oui"
2946,27,"Niveau bac",9,12,8,-0.598410792783536,-0.306608322043167,-0.31449584171432,-0.409707980554423,"Non"
2947,29,"Bac+5 et plus",0,12,4,-0.185293373696277,0.378031559502593,0.106053550973594,-0.0566701985636366,"Oui"
2948,47,"Bac+3",14,12,16,-0.25531327523649,-1.36742396268001,-0.521844098781151,-0.459626469475054,"Non"
2949,41,"Niveau bac",3,12,21,-0.416359048778981,-0.679774675061516,-0.470745146238207,-0.314647249381848,"Oui"
2950,38,"Niveau bac",8,12,19,-0.423361038933002,0.0906332795570103,-0.315662535691152,-0.189354599174367,"Non"
2951,32,"Bac+4",8,12,12,-0.181792378619266,0.0379686732842596,-0.289329007373798,-0.00675713167087445,"Non"
2952,34,"Niveau bac",17,12,12,0.0335188186168899,1.14693481108476,0.665208117330863,0.314131458029451,"Non"
2953,21,"Niveau bac",1,12,2,-0.582656314936988,2.3973430343035,-0.112380627913545,-0.033180465099844,"Oui"
2954,21,"Bac+2",1,12,7.69570871261378,-0.561650344474924,0.250131801411627,-0.309857832690857,-0.286369804901858,"Oui"
2955,31,"Bac+2",7,12,2,-0.0802635213859568,0.581166469411775,0.040421839131479,0.175223745180835,"Oui"
2956,21,"Bac+2",1,12,0,-0.573903827244461,-1.35839574446182,-0.532848504187055,-0.477174532634423,"Non"
2957,24,"Bac+4",0,12,2,-0.220303324466384,-1.2620947501345,-0.53797529145389,-0.410435121639635,"Non"
2958,42,"Bac+3",19,12,7.69570871261378,-0.46537297985713,0.769254348957314,0.0992838068439901,-0.256323409096054,"Non"
2959,54,"Bac+2",12,12,17,0.0632772767714806,0.47132314775718,0.559738098083877,0.0477213298350896,"Non"
2960,49,"Bac+3",3,12,7,-0.395353078316917,-0.46460214086142,-0.275256945207147,-0.335022964903146,"Non"
2961,26,"Bac+2",0,12,0,-0.638672236169158,0.903172919193737,-0.190168597975328,-0.326249339975551,"Oui"
2962,40,"Niveau bac",3,12,11,-0.22905581215891,0.96336104064831,0.357619028427309,-0.00236741076060648,"Oui"
2963,35,"Bac+2",13,12,11,0.343356882932334,-0.965668251970735,0.0679389793164313,-0.406749400953247,"Non"
2964,43,"Niveau bac",13,12,18,0.366113350932903,-0.207297921643123,0.998311698378041,-0.292731523241346,"Non"
2965,35.1479582494049,"Niveau bac",0,12,18,-0.454869994626098,2.57790739866721,0.0250625680858123,0.226497517115223,"Oui"
2966,32,"Niveau bac",7,12,2,-0.405856063547949,-0.896451912297976,-0.427544228513134,-0.387622351929237,"Non"
2967,48,"Bac+2",4,12,9,-0.379598600470369,-1.25005712584359,-0.497632093374688,-0.44685656837465,"Non"
2968,48,"Bac+3",10,12,7.69570871261378,0.222572552775466,4.23007133259522,3.29710704558933,1.306567740434,"Oui"
